The following are the 3-grams for words #600-1000 in the lexicon file for the Corpus of Contemporary American English (COCA), which occur at least five times.

The numbers in the columns (w1,w2,w3) refer to the [wID] column in the <ngrams_lexicon.txt> file.

In the full n-grams file (available for purchase), you would of course have *all* words and you would also have all n-grams regardless of frequency.

freq	w1	w2	w3
11	629	14	85
11	629	1	60
11	629	484	393
11	629	3	717
11	629	534	9
11	629	48	193
11	629	1	248
11	629	1060	8
11	629	115	947
11	629	16	34
11	629	23	184
11	629	518	194
11	629	14	36
11	629	30	929
11	629	41	44
11	629	125	3
11	629	7	3
11	629	15	184
11	629	23	143
11	629	74	3
11	629	115	657
11	629	319	3
11	629	41	43
11	629	34	220
11	629	1	108
11	629	127	37
11	629	2	104
11	629	53	25
11	629	6	4740
11	629	3236	13
11	629	193	1017
11	629	14410	1
11	629	9	185
11	629	144	3031
11	629	3	37275
11	629	114	91
11	629	57	3
11	629	997	88
11	629	25	6
11	629	3	260
11	629	86	3
10	629	30	11
10	629	835	42
10	629	34	212
10	629	1938	8
10	629	1	97
10	629	324	13
10	629	2158	255
10	629	359	1
10	629	11	233
10	629	1	184
10	629	115	452
10	629	188	19
10	629	6	2535
10	629	5037	19
10	629	2	54
10	629	3	2186
10	629	36557	5185
10	629	8	128
10	629	29	171
10	629	3	351
10	629	115	2337
10	629	1	195
10	629	17	121
10	629	3	388
10	629	37	86
10	629	98	2
10	629	6	112
10	629	120	66
10	629	1917	8
10	629	2104	3941
10	629	6	159
10	629	5037	2
10	629	88	3
10	629	34	18
10	629	106	3
10	629	127	11
10	629	1885	1
10	629	9520	13
10	629	168	448
1461	630	14983	11
847	630	19	3
641	630	105	6
634	630	19	37
583	630	1246	17
517	630	489	380
485	630	1509	14
454	630	25009	37
449	630	15	33
405	630	3	180
404	630	19	11
399	630	105	15
395	630	37283	41
379	630	19	15
372	630	41215	11
358	630	148	63
346	630	37	44
342	630	50	112
315	630	19	41
282	630	105	3
279	630	600	8
277	630	122	2983
274	630	489	781
242	630	3	998
223	630	37	26
223	630	814	3
216	630	19	36
212	630	19	17
210	630	12364	8
209	630	951	2
208	630	17907	1
205	630	15	12
190	630	19	127
182	630	2	7
182	630	19	103
179	630	148	2
172	630	63	15
171	630	673	2033
168	630	11	118
159	630	37	84
157	630	15	2
152	630	19	23
151	630	52	1
147	630	1	7
146	630	11	44
141	630	2033	18
138	630	1	4
136	630	6	437
135	630	148	1
132	630	241	2
129	630	37	64
127	630	951	63
123	630	19	48
123	630	105	50
120	630	105	42
116	630	2	11
116	630	2597	3499
115	630	105	36
111	630	14983	23
105	630	613	863
105	630	951	1
103	630	15	1
102	630	524	63
101	630	41	44
100	630	19	6
99	630	37	137
97	630	524	14
95	630	17	84
95	630	543	12
93	630	14	3
89	630	36	12
89	630	122	2033
87	630	2	10
87	630	2739	2405
84	630	32	362
84	630	2553	63
84	630	36	112
83	630	122	148
82	630	105	62
82	630	11	137
82	630	1165	148
81	630	11	64
80	630	19	50
76	630	814	36
74	630	2983	63
72	630	19	62
70	630	41	84
69	630	242	2983
67	630	613	2365
66	630	226	148
66	630	82	1086
65	630	3944	19
65	630	226	524
65	630	6928	38
64	630	242	422
64	630	1	11
64	630	99	3
63	630	17	44
63	630	19	49
62	630	2983	19
61	630	4070	1
60	630	2033	2
59	630	11	440
59	630	607	951
58	630	103	33
57	630	6	998
57	630	257	17
57	630	19	97
56	630	524	2
55	630	5484	2534
54	630	6	241
53	630	2553	2
53	630	814	48
53	630	37	890
53	630	524	1
53	630	17	26
53	630	1	17
53	630	673	3944
52	630	166	148
52	630	120	33
52	630	93	11
52	630	52	9
52	630	41	26
50	630	37	214
50	630	226	1509
50	630	11917	1840
50	630	6660	2
49	630	2	58
49	630	15	16
48	630	37	59
48	630	17	137
48	630	814	17
48	630	1	3
47	630	16557	8
47	630	14983	49
47	630	2	92
47	630	17907	2
46	630	2033	1
46	630	2553	1
46	630	6	579
46	630	19	78
46	630	105	272
46	630	6	320
45	630	1	45
45	630	122	3944
45	630	14	17
45	630	6046	6032
45	630	3	1086
44	630	3	950
44	630	23	33
44	630	122	8376
44	630	994	2
44	630	2104	2033
43	630	19	82
43	630	63	50
43	630	12	3
43	630	2033	9
43	630	600	2
43	630	120	93
42	630	30	7
42	630	257	37
41	630	3	112
41	630	37	142
40	630	20775	38
40	630	50	2
40	630	52	57
40	630	1520	102
39	630	2	54
39	630	156923	8
39	630	41	64
39	630	1499	14
39	630	19	109
38	630	41	137
38	630	241	1
38	630	3	11196
38	630	37	243
38	630	2299	63
37	630	8	25
37	630	130695	103
37	630	8215	2
37	630	19	338
37	630	1	12
37	630	6	244
37	630	6660	1
36	630	32	3
36	630	2	69
36	630	15	99
36	630	257	11
35	630	951	4
35	630	63	461
35	630	951	102
35	630	11	142
35	630	11844	741
35	630	63	977
34	630	1097	741
34	630	2	20
34	630	122	1509
34	630	543	33
34	630	17	64
34	630	63	70
34	630	1097	93
33	630	2553	14
33	630	23	12
33	630	13	15
33	630	11	16
33	630	15	53
33	630	17	890
32	630	148	4
32	630	52445	2
32	630	2299	2
32	630	178	119
32	630	2399	13
31	630	3236	13
31	630	950	8
31	630	6	651
31	630	3	1133
31	630	2	2
31	630	105	82
31	630	19	77
30	630	5362	148
30	630	3191	8
30	630	3944	9
29	630	37	46
29	630	99	62
29	630	2386	772
29	630	19	29
29	630	951	88
28	630	951	338
28	630	994	1
28	630	814	82
28	630	11	214
28	630	1	9
28	630	12	590
27	630	63	71
27	630	122	3191
27	630	543	26
27	630	3	1248
27	630	166	524
27	630	6	1433
27	630	41	142
26	630	814	57
26	630	17185	2
26	630	2	104
26	630	52	168
26	630	12	6
26	630	105	227
25	630	579	19
25	630	430	32
25	630	16073	13
25	630	1063	75
25	630	56761	2
25	630	814	169
25	630	524	19
24	630	148	338
24	630	99	584
24	630	3	1545
24	630	5258	1
24	630	430	105
24	630	5258	18
24	630	2	172
24	630	11763	8
24	630	230	5
24	630	105	455
24	630	50	33
24	630	1097	107
23	630	814	181
23	630	1	15
23	630	279	11
23	630	122	5258
23	630	1097	78
23	630	701	673
23	630	8376	8
22	630	206923	8
22	630	41	890
22	630	3	1337
22	630	2553	19
22	630	2827	1
22	630	91287	35
22	630	17	142
22	630	6670	2401
22	630	42	6166
21	630	3424	507
21	630	242	251
21	630	15	989
21	630	814	97
21	630	23	142
21	630	15	66
21	630	13	3
21	630	1579	2
21	630	3	193
21	630	2827	2
21	630	6	230
21	630	99	82
21	630	176	3
20	630	6	39137
20	630	11	173
20	630	1097	30
20	630	756	32
20	630	105	85
20	630	99	6
20	630	430	9
20	630	99	36
20	630	1	76
20	630	241	63
20	630	354	2
20	630	21931	9
20	630	279	17
20	630	3	1118
20	630	2530	5
20	630	226	2553
20	630	1	57
20	630	19	42
19	630	2033	4
19	630	5258	2
19	630	6	7168
19	630	6469	1097
19	630	5258	63
19	630	932	2
19	630	52	583
19	630	77	3
19	630	52	38
19	630	105	168
19	630	52	79
19	630	102	1
19	630	1716	4
19	630	32	6784
19	630	105	11043
19	630	49	33
19	630	898	3
19	630	14	71
19	630	2	138
19	630	6	351
19	630	105	583
19	630	741	37
19	630	14	70
19	630	19	85
19	630	2089	30
19	630	1097	4762
18	630	724	174
18	630	80906	2
18	630	105	205
18	630	1	19
18	630	76	11
18	630	122	524
18	630	376	3
18	630	814	50
18	630	2983	2701
18	630	15	338
18	630	122	4220
18	630	10740	2
18	630	144	162
17	630	105	257
17	630	452	88
17	630	19	114
17	630	14	48
17	630	120	12
17	630	2553	114
17	630	15	142
17	630	100778	9
17	630	11	24017
17	630	62	541
17	630	1165	3944
17	630	105	456
17	630	52	18
17	630	56761	1
17	630	473	19
17	630	4	11
16	630	11	59
16	630	4534	2
16	630	6127	1
16	630	37	66
16	630	11	243
16	630	8215	1
16	630	1086	2
16	630	17	214
16	630	5322	8
16	630	2299	14
16	630	102	2
16	630	8644	17185
16	630	3	325
16	630	814	77
16	630	19	133
16	630	20032	4
16	630	1	114
16	630	3	83
16	630	257	41
16	630	105	77
16	630	2	87
16	630	226	10740
16	630	6	321
16	630	2	152
16	630	151	6
16	630	122	24806
15	630	3	7032
15	630	12223	19
15	630	3944	63
15	630	2299	1
15	630	53590	4
15	630	122	2530
15	630	1	8
15	630	608	2
15	630	52445	1
15	630	4	57
15	630	19	135
15	630	47	65
15	630	105	97
15	630	105	1087
15	630	279	41
15	630	814	6
15	630	6	1270
15	630	12	19
15	630	4274	2
15	630	11	81
15	630	6	6140
15	630	3	18985
15	630	37	173
15	630	2780	1061
15	630	2446	1
15	630	30	10
15	630	1	39
15	630	17500	8
15	630	115	1086
15	630	130	17
15	630	99	48
14	630	1	72
14	630	13452	38
14	630	6660	18
14	630	4	155
14	630	79439	2
14	630	6	1364
14	630	6660	9
14	630	226	3191
14	630	814	62
14	630	105	48
14	630	8622	4
14	630	2033	19
14	630	226	2827
14	630	17185	9
14	630	122	422
14	630	11	890
14	630	2	89
14	630	4220	14
14	630	3	1080
14	630	37	146
14	630	86	248
14	630	19	199
14	630	15	9
14	630	814	109
13	630	105	431
13	630	3	7168
13	630	4274	63
13	630	1	172
13	630	3031	2
13	630	1	14
13	630	3	258
13	630	31202	1
13	630	122	1716
13	630	28908	1
13	630	1	34
13	630	10740	1
13	630	23	47
13	630	18907	2
13	630	1499	2
13	630	105	4266
13	630	148	14
13	630	241	126
13	630	15	211
13	630	1	155
13	630	63	2085
13	630	57	37
13	630	63	124
13	630	1086	1
13	630	23	16
13	630	2553	4
13	630	6	29262
13	630	524	114
13	630	2923	8
13	630	17185	1
13	630	8313	17185
13	630	2553	279
13	630	105	372
13	630	37	80
12	630	3	3990
12	630	2530	2
12	630	148	9
12	630	19	132
12	630	8442	5
12	630	12	266
12	630	226	3493
12	630	3191	19
12	630	6660	589
12	630	3944	2
12	630	8020	14
12	630	80414	1840
12	630	1716	8
12	630	473	5
12	630	226	932
12	630	395	8
12	630	6	10448
12	630	932	1
12	630	262	1
12	630	14	124
12	630	37	53
12	630	2	56
12	630	2	187
12	630	2033	589
12	630	3944	589
12	630	2299	19
12	630	105	57
12	630	46076	1
12	630	105	79
12	630	6	1877
12	630	788	2033
12	630	148	19
12	630	15	30
12	630	142	25
12	630	19	631
12	630	32	1077
12	630	76	37
12	630	65536	2
12	630	2227	1061
12	630	31202	2
11	630	3	8141
11	630	20840	2
11	630	12	34
11	630	19	276
11	630	37	43
11	630	252497	8
11	630	5322	13
11	630	14	132
11	630	115	998
11	630	52	431
11	630	122	2553
11	630	1776	2
11	630	6	9641
11	630	1	6
11	630	37	307
11	630	8313	8524
11	630	52	629
11	630	3752	814
11	630	15917	2
11	630	1165	2033
11	630	19	200
11	630	49	16
11	630	15	47
11	630	1	125
11	630	336	2
11	630	6127	2
11	630	1097	362
11	630	2117	2
11	630	148	8
11	630	166	1509
11	630	19	181
11	630	2553	338
11	630	205	6
11	630	15	4
11	630	17	243
11	630	15917	9
11	630	4220	63
11	630	951	350
11	630	5362	524
11	630	242	1776
11	630	15932	18
11	630	3	177
11	630	105	200
11	630	6	270
11	630	673	1241
11	630	10774	63
11	630	3944	52
11	630	1096	63
11	630	11	146
11	630	120	8
11	630	8442	2
11	630	15917	1
11	630	4040	2
11	630	130	4
11	630	12	1722
11	630	37	184
11	630	1	515
11	630	17	46
11	630	2	113
11	630	145	5
11	630	2431	8
11	630	32213	8
11	630	52	122
10	630	105	1009
10	630	122	2827
10	630	4692	2
10	630	6660	131
10	630	12	989
10	630	79	112
10	630	673	4040
10	630	8376	19
10	630	814	377
10	630	2	286
10	630	10774	2
10	630	8215	13
10	630	6	3521
10	630	122	39556
10	630	52	2180
10	630	2554	88
10	630	951	9
10	630	6893	14
10	630	86	994
10	630	52	180
10	630	52	32
10	630	25820	8
10	630	248	148
10	630	2827	14
10	630	14	109
10	630	217	2
10	630	105	631
10	630	2	90
10	630	2530	8
10	630	52	14
10	630	34	140
10	630	2	256
10	630	3036	1
10	630	932	4
10	630	63	725
10	630	57	11
10	630	6	608
10	630	26	3
10	630	1	127
10	630	85	5
10	630	2317	3
10	630	1776	1
10	630	11025	9
10	630	32	6
10	630	26	266
10	630	19	215
10	630	57	17
10	630	23	382
10	630	2316	2
10	630	266	2
10	630	105	109
10	630	37	13673
10	630	1956	2
10	630	1	510
10	630	242	4220
10	630	30	90
10	630	77	5
10	630	673	12342
10	630	36	1
10	630	3809	11963
10	630	226	8442
10	630	814	158
10	630	13219	2
10	630	36	2
10	630	122	5694
10	630	37556	183
10	630	105	377
1339	631	1	7
1335	631	1	11
1015	631	24	4684
920	631	2	7
762	631	1	4
490	631	1	3
470	631	15643	17
461	631	24	2656
444	631	2	11
439	631	1	15
413	631	1	17
405	631	2	10
385	631	4	3
370	631	1	23
367	631	1	57
321	631	1	45
306	631	24	745
298	631	126	7
282	631	1	41
257	631	786	57
253	631	1	49
237	631	24	405
213	631	23079	1
198	631	24	5630
195	631	1	36
187	631	1	37
174	631	2	20
169	631	2	54
150	631	24	1337
149	631	24	760
143	631	2	58
143	631	786	1
143	631	24	2939
141	631	1	50
138	631	2	172
137	631	1	51
135	631	2	56
133	631	24	2571
131	631	1	127
130	631	12	34
129	631	1498	1
129	631	24	171
127	631	143	34
127	631	30	7
126	631	32988	361
120	631	24	602
120	631	1	6
119	631	12	3
117	631	1	34
115	631	1	155
114	631	1	12
112	631	1	937
112	631	1	39
112	631	47	554
111	631	1	62
111	631	2	69
110	631	3	4337
108	631	1	103
108	631	3377	129
106	631	140	786
105	631	24	467
104	631	15643	361
104	631	1	59
103	631	2	424
103	631	24	78
102	631	1	9
100	631	14	3
97	631	2	92
95	631	80	31
94	631	7	28
94	631	24	1371
92	631	1	120
90	631	2	87
89	631	1	255
88	631	786	400
86	631	2	90
84	631	1	2500
83	631	12	6
82	631	126	11
82	631	9	3
82	631	143	31
82	631	2	113
80	631	1	72
80	631	2	139
79	631	24	182
79	631	24	325
79	631	786	11
77	631	15643	70
77	631	24	237
77	631	25183	15
77	631	24	9942
72	631	15643	2
72	631	126	424
72	631	24	988
71	631	3377	68
70	631	24	112
70	631	1	108
69	631	1	8
69	631	2	104
69	631	80	34
68	631	4	29
67	631	2	100
65	631	24	9093
64	631	15643	3
64	631	1	19
64	631	14	50
63	631	55	1
63	631	1	16
63	631	15643	71
62	631	2	89
61	631	39	3
61	631	1	4169
61	631	2	138
60	631	5226	3
60	631	24	432
59	631	17	84
59	631	1	974
58	631	786	567
58	631	511	68
57	631	24	42586
57	631	47	6
57	631	1	14
56	631	7	4
55	631	1	114
54	631	1	76
53	631	15	33
53	631	24	5439
53	631	2	2
51	631	4	175
51	631	2	631
51	631	11	118
48	631	24	730
47	631	12	9
47	631	126	139
46	631	1	2293
46	631	2	156
46	631	47	65
46	631	1	631
46	631	24	2603
45	631	1	515
44	631	511	129
44	631	1	77
43	631	4	6
43	631	4	13
43	631	4	8
43	631	24	1018
42	631	24	229
41	631	1	400
41	631	24	9208
41	631	12	62
41	631	1	26
40	631	24	3053
40	631	24	20610
40	631	24	550
40	631	126	92
40	631	151	3
40	631	15643	124
39	631	24	8401
39	631	1	930
39	631	24	2139
39	631	47	19333
39	631	24	270
39	631	1	86
39	631	24	2
39	631	24	12287
39	631	12	241
38	631	2	286
38	631	40	7
38	631	1	1963
38	631	43	554
37	631	24	177
36	631	24	1865
36	631	1	18
36	631	23079	19
36	631	126	172
36	631	27	1
36	631	23079	2
35	631	2	152
35	631	4	11
35	631	349	2
35	631	27	2
35	631	1	29
35	631	126	10
34	631	43	6
34	631	700	8
34	631	24	9050
33	631	700	129
33	631	19	11
33	631	4	631
33	631	44866	1
32	631	4	5
32	631	1	80
32	631	200	159
32	631	24	7548
32	631	32423	3
31	631	126	54
31	631	24	298
31	631	47	34
31	631	24	10392
31	631	31760	1
31	631	24	2793
31	631	1498	2
31	631	786	2
31	631	151	6
30	631	1168	129
30	631	126	56
30	631	700	68
30	631	1	5
30	631	4	5339
30	631	12	148
30	631	1	109
30	631	4382	17
30	631	1	13
30	631	24	1908
30	631	17921	68
30	631	12	2
30	631	24	53985
29	631	15643	129
29	631	51	12
29	631	12	745
29	631	126	20
28	631	786	41
28	631	1	3377
28	631	36182	17
28	631	24	40427
28	631	24	4623
28	631	1	1592
28	631	16	6
28	631	1	47
28	631	786	255
28	631	24	1476
28	631	24	7
28	631	4	303
28	631	1380	13
28	631	24	3959
27	631	1	172
27	631	9	5347
27	631	24	62944
27	631	24	6038
27	631	64	34
27	631	4	62
27	631	417	3
27	631	4	19
27	631	1	94
27	631	95	1
27	631	24	6824
27	631	2	28
27	631	30	10
26	631	2	187
26	631	4382	129
26	631	1	131
26	631	1	44
26	631	2	765
26	631	47	333
26	631	3377	17
26	631	4	2709
26	631	4	752
26	631	107	10
26	631	24	3404
26	631	24	1508
25	631	1	125
25	631	4	9
25	631	1	82
25	631	1	42
25	631	7	16
25	631	47	115
25	631	25	18
25	631	511	17
25	631	24	3052
24	631	16	3
24	631	24	4644
24	631	7	9
24	631	140	315
24	631	1	327
24	631	214	67
24	631	283	7
24	631	24	684
24	631	16	34
24	631	59	31
23	631	24	3368
23	631	28	39
23	631	315	57
23	631	24	42290
23	631	1	175
23	631	786	23
23	631	4	2939
23	631	21359	60
23	631	16	9
23	631	24	14390
23	631	53	34
23	631	24	1514
23	631	24	3908
22	631	1	58293
22	631	24	26273
22	631	47	297
22	631	66	34
22	631	93	4
22	631	61	4
22	631	1	635
22	631	1	1896
22	631	12	18
22	631	4	1896
22	631	2	285
22	631	12	150
22	631	2	218
22	631	21359	29
22	631	24	597
22	631	1	52
22	631	32988	3
22	631	24	148
22	631	8	352
22	631	403	70
22	631	47	8
22	631	1	97
22	631	1	785
22	631	24	9580
22	631	24	158
21	631	1	221
21	631	23079	17
21	631	39	6
21	631	44	9942
21	631	3377	70
21	631	47	595
21	631	52059	35434
21	631	15	16
21	631	24	294
21	631	4	4330
21	631	1	502
21	631	30	54
21	631	2	495
21	631	16	31
21	631	9	6
21	631	786	1963
21	631	1	35
21	631	21108	3
20	631	15643	1
20	631	7	27
20	631	24	6284
20	631	1	102
20	631	1	38
20	631	24	1275
20	631	126	113
20	631	786	51
20	631	3586	1
20	631	67	9942
20	631	24	4173
20	631	283	1
20	631	3	79903
20	631	24	126845
20	631	4	229
20	631	786	49
20	631	4	18
20	631	7	12
20	631	25183	17
20	631	126	138
20	631	4	1
20	631	47	2005
19	631	417	129
19	631	3377	3
19	631	11	59
19	631	1	64
19	631	12	1
19	631	3377	71
19	631	12	774
19	631	24	7318
19	631	349	1
19	631	1	143
19	631	24	369
19	631	8	25
19	631	43	2423
19	631	1	11005
19	631	4	34
19	631	9	29
19	631	24	1443
19	631	126	100
19	631	2	2146
19	631	1	1334
19	631	11151	129
19	631	1776	1
18	631	4	12
18	631	13	3
18	631	126	90
18	631	43	333
18	631	24	1217
18	631	4	48
18	631	24	9197
18	631	24	83
18	631	12	31
18	631	2	256
18	631	2	439
18	631	24	605
18	631	23	33
18	631	11	16
18	631	24	1028
18	631	2065	9
17	631	396	5533
17	631	15643	97
17	631	24	9023
17	631	12	22
17	631	24	474
17	631	407	367
17	631	47	3394
17	631	417	68
17	631	786	155
17	631	4	209
17	631	107	7
17	631	24	1022
17	631	36182	3
17	631	24	8793
17	631	43	34
17	631	24	4313
17	631	14	36
17	631	1	43
17	631	24	322
17	631	14	62
17	631	4	97
17	631	44866	2
17	631	4	1960
16	631	4382	3
16	631	2	7633
16	631	24	7125
16	631	16	22
16	631	30	11
16	631	43	8
16	631	3787	13
16	631	107	11
16	631	2	203
16	631	12	42
16	631	2	476
16	631	1	209
16	631	243	31
16	631	24	1150
16	631	66	25
16	631	33	150
16	631	2	1453
16	631	24	533
16	631	2	465
16	631	156514	1
16	631	1	710
16	631	24	21550
16	631	1	115
15	631	11	44
15	631	1	144
15	631	53	31
15	631	14	70
15	631	403	68
15	631	23079	126
15	631	425	8
15	631	5226	175
15	631	24	6168
15	631	1	132
15	631	61	15
15	631	2	317
15	631	1	48
15	631	24	1918
15	631	2	326
15	631	4	77
15	631	14	6
15	631	47	350
15	631	2	267
15	631	1	3573
15	631	24	2053
15	631	1140	124
15	631	66	864
15	631	4	15
15	631	3	26350
15	631	27	4
15	631	2	179
14	631	41	44
14	631	47	4597
14	631	1	238
14	631	43	2005
14	631	23079	41
14	631	116	36
14	631	1	85
14	631	4	108
14	631	47	7818
14	631	43	982
14	631	214	25
14	631	24	13392
14	631	15643	77
14	631	30	445
14	631	24	15876
14	631	1	567
14	631	1	2709
14	631	786	493
14	631	2	573
14	631	511	70
14	631	61	3
14	631	72329	68
14	631	12	212
14	631	4	21649
14	631	24	752
14	631	24	1393
14	631	417	175
13	631	81	25
13	631	786	17
13	631	12	97
13	631	1	17144
13	631	1	583
13	631	2	2963
13	631	2	5004
13	631	23079	11
13	631	4	17
13	631	126	104
13	631	16	272
13	631	1	229
13	631	40	10
13	631	7	39
13	631	24	241
13	631	24	21502
13	631	24	363
13	631	1	1089
13	631	24	11197
13	631	425	70
13	631	1	32
13	631	2	1413
13	631	501	8
13	631	1	63
13	631	93	3
13	631	1	66
13	631	23	16
13	631	8	394
13	631	1	282
13	631	40	20
13	631	24	2121
13	631	24	2179
13	631	24	193
13	631	37	84
13	631	24	36938
13	631	80	15
13	631	11	137
13	631	24	2171
13	631	4	1009
12	631	23079	37
12	631	12	8
12	631	1	510
12	631	287	8307
12	631	3377	124
12	631	1	56
12	631	1140	70
12	631	1	1336
12	631	786	37
12	631	425	68
12	631	24	83570
12	631	126	126
12	631	47	1801
12	631	4	23
12	631	2	414
12	631	2	539
12	631	2	340
12	631	14	246
12	631	81	34
12	631	24	1145
12	631	30	172
12	631	126	439
12	631	12	7
12	631	11	43
12	631	1	2347
12	631	1	6929
12	631	1	53
12	631	4382	71
12	631	417	6
12	631	12	1726
12	631	700	17
12	631	32	3
12	631	511	71
12	631	66	394
12	631	4	2366
12	631	1	81
12	631	154	3
12	631	24	209
12	631	8	190
12	631	1	78
12	631	43	65
12	631	24	3025
12	631	1	874
12	631	24	8020
12	631	53	67
12	631	24	608
12	631	1	396
12	631	786	3
12	631	47	2423
12	631	23	43
12	631	16	18
12	631	43	595
12	631	64	25
12	631	1	149
11	631	136	25
11	631	7	61
11	631	4	41
11	631	55	13
11	631	30	20
11	631	24	1077
11	631	16	1797
11	631	24	1194
11	631	24	2722
11	631	41356	2
11	631	24	47699
11	631	2	867
11	631	47	9
11	631	4	52
11	631	1	666
11	631	37	80
11	631	30	58
11	631	1776	2
11	631	417	71
11	631	81	67
11	631	14	15
11	631	36182	361
11	631	24	1681
11	631	4	14
11	631	39	1896
11	631	3	9197
11	631	1	1066
11	631	12	4
11	631	1	1020
11	631	93	11
11	631	315	1
11	631	24	4514
11	631	3228	70
11	631	40	3
11	631	22	3
11	631	11	80
11	631	136	34
11	631	2	398
11	631	126	635
11	631	33	34
11	631	1168	17
11	631	511	3
11	631	126	28
11	631	2	445
11	631	24	600
10	631	12	503
10	631	2	27
10	631	2	427
10	631	154	1896
10	631	1	901
10	631	24	1036
10	631	2	303
10	631	24	110
10	631	47	1568
10	631	24	1588
10	631	93	45
10	631	24	3189
10	631	1776	12
10	631	12	272
10	631	1	431
10	631	24	541
10	631	24	1174
